outcome_row_id,school_uid,split,has_structure_context,has_major_group_7_high_medium,has_ctx24_context,has_goms_context,sample_GRADE_ALL,sample_GRADE_ALL_with_structure,sample_GRADE_SELECTIVITY,sample_GRADE_SELECTIVITY_with_structure,sample_EMPLOYMENT_HEALTH,sample_EMPLOYMENT_HEALTH_with_structure,sample_PROGRESSION_GRADSCHOOL,sample_PROGRESSION_GRADSCHOOL_with_structure,sample_JOINT_EMP_PROG,sample_JOINT_EMP_PROG_with_structure
OC2024_09615,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09616,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09617,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09618,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09619,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09620,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09621,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09622,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09623,SCH_7573460df9c1,test,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09624,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09625,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09626,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09627,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09628,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09629,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09630,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09631,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09632,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09633,SCH_7573460df9c1,test,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09634,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09635,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09636,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09637,SCH_7573460df9c1,test,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09638,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09639,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09640,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09641,SCH_7573460df9c1,test,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_09642,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09643,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09644,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09645,SCH_7573460df9c1,test,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09646,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09647,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09648,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09649,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09650,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09651,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09652,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09653,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09654,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09655,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09656,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09657,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09658,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09659,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09660,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09661,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09662,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09663,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09664,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09665,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09666,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09667,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09668,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09669,SCH_a1748432a398,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09670,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09671,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09672,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09673,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09674,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09675,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09676,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09677,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09678,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09679,SCH_a1748432a398,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09680,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09681,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09682,SCH_a1748432a398,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09683,SCH_2bae5a982f8a,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09684,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09685,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09686,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09687,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09688,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09689,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09690,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,False,False,True,True,False,False
OC2024_09691,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09692,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09693,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09694,SCH_2bae5a982f8a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09695,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09696,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09697,SCH_2bae5a982f8a,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09698,SCH_2bae5a982f8a,train,True,True,True,True,True,True,True,True,False,False,True,True,False,False
OC2024_09699,SCH_2bae5a982f8a,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09700,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09701,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09702,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09703,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09704,SCH_2bae5a982f8a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09705,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09706,SCH_81665d02aae8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09707,SCH_81665d02aae8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09708,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09709,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09710,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09711,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09712,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09713,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09714,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09715,SCH_81665d02aae8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09716,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09717,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09718,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09719,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09720,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09721,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09722,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09723,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09724,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09725,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09726,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09727,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09728,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09729,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09730,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09731,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09732,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09733,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09734,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09735,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09736,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09737,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09738,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09739,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09740,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09741,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09742,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09743,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09744,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09745,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09746,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09747,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09748,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09749,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09750,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09751,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09752,SCH_81665d02aae8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09753,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09754,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09755,SCH_81665d02aae8,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_09756,SCH_81665d02aae8,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09757,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09758,SCH_81665d02aae8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09759,SCH_81665d02aae8,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
